timestamp,target_x,target_y,target_z,actual_j1,target_j1,control_u_j1,actual_j2,target_j2,control_u_j2,actual_j3,target_j3,control_u_j3,actual_j4,target_j4,control_u_j4,actual_j5,target_j5,control_u_j5,actual_j6,target_j6,control_u_j6
193.053,"[0.0, 0.0, 0.0]",0.0,0.0,0.00010061875414054537,0.0,0.00010336327119173748,-0.00028237202898626616,0.0,-0.0002900741139048556,-1.759250138342586e-05,0.0,-1.8072321496347694e-05,0.0002465220275395983,0.0,0.00025324629371911494,-5.9504570253817174e-05,0.0,-6.112764051808943e-05,-1.9025071735350885e-17,0.0,4.202711878122631e-18
193.144,"[0.0, 0.0, 0.0]",0.0,0.0,0.00010187641645359909,0.0,9.339374182249779e-05,-0.0002859014769580105,0.0,-0.0002620960668771114,-1.78123950102982e-05,0.0,-1.63292174426271e-05,0.00024960337620641437,0.0,0.00022882034435614903,-6.024833473477188e-05,0.0,-5.523179569543011e-05,-1.6916620382386538e-17,0.0,5.435895907963616e-18
193.16,"[0.0, 0.0, 0.0]",0.0,0.0,9.238654683127864e-05,0.0,6.495408935904314e-05,-0.00025926952578879934,0.0,-0.00018228428193729096,-1.6153156028560263e-05,0.0,-1.1356738660941906e-05,0.0002263526222255837,0.0,0.000159141477351975,-5.4636154196230766e-05,0.0,-3.841296989897652e-05,-3.788507554868971e-18,0.0,7.101229836393066e-18
193.18,"[0.0, 0.0, 0.0]",0.0,0.0,8.798687148343927e-05,0.0,6.495408935904314e-05,-0.00024692247114776024,0.0,-0.00018228428193729096,-1.5383902854769884e-05,0.0,-1.1356738660941906e-05,0.00021557315177599893,0.0,0.000159141477351975,-5.203424570470643e-05,0.0,-3.841296989897652e-05,-1.9729987350642573e-18,0.0,7.101229836393066e-18
193.2,"[0.0, 0.0, 0.0]",0.0,0.0,8.361064287841568e-05,0.0,5.658139397924382e-05,-0.00023464121641703922,0.0,-0.00015878751931599217,-1.4618749176113756e-05,0.0,-9.892830126991738e-06,0.0002048511272733879,0.0,0.00013862786774874818,-4.9446203301681385e-05,0.0,-3.346147109902398e-05,-5.0284343257357384e-20,0.0,7.146980120761839e-18
193.22,"[0.0, 0.0, 0.0]",0.0,0.0,7.847508558846688e-05,0.0,4.8913088280808334e-05,-0.0002202290151897689,0.0,-0.0001372675247949637,-1.3720832083793017e-05,0.0,-8.55207931472664e-06,0.00019226870159904077,0.0,0.00011984005542684629,-4.640910418313654e-05,0.0,-2.892653882905721e-05,1.1911974479731674e-18,0.0,7.016711470269015e-18
193.24,"[0.0, 0.0, 0.0]",0.0,0.0,7.354845361386187e-05,0.0,4.8913088280808334e-05,-0.00020640313274356803,0.0,-0.0001372675247949637,-1.2859444157826825e-05,0.0,-8.55207931472664e-06,0.0001801981555706186,0.0,0.00011984005542684629,-4.34955606701143e-05,0.0,-2.892653882905721e-05,2.1702417506064713e-18,0.0,7.016711470269015e-18
193.26,"[0.0, 0.0, 0.0]",0.0,0.0,6.886773419909658e-05,0.0,4.196692351235126e-05,-0.0001932673684520972,0.0,-0.00011777411469429153,-1.2041052354359521e-05,0.0,-7.337589907948966e-06,0.00016873011018168953,0.0,0.00010282153201815002,-4.0727446520381045e-05,0.0,-2.4818670937413736e-05,3.3030085571228007e-18,0.0,6.757566684045856e-18
193.28,"[0.0, 0.0, 0.0]",0.0,0.0,6.093095006226082e-05,0.0,3.550027908864048e-05,-0.00017099392788863087,0.0,-9.962640931630975e-05,-1.0653359911811176e-05,0.0,-6.206941355177803e-06,0.00014928450946249895,0.0,8.697786242903017e-05,-3.6033739732753844e-05,0.0,-2.0994384891719586e-05,3.976943968858582e-18,0.0,6.444172161470661e-18
193.301,"[0.0, 0.0, 0.0]",0.0,0.0,5.550372704776674e-05,0.0,2.954632379096867e-05,-0.00015576320885523224,0.0,-8.291749206416678e-05,-9.704447072439355e-06,0.0,-5.165932990886265e-06,0.00013598748513760618,0.0,7.239031217785028e-05,-3.2824153449832454e-05,0.0,-1.7473296260582456e-05,4.374754686602458e-18,0.0,6.0886889155627906e-18
193.32,"[0.0, 0.0, 0.0]",0.0,0.0,5.2907986721217605e-05,-0.048978233237614834,-0.0047616668053518454,-0.00014847863781723857,0.13747312641385126,0.013364829417005565,-9.250599619455684e-06,0.008644266330291715,0.0008392746827618667,0.00012962776449371223,-0.1198862499703155,-0.011656922948466531,-3.128906773094714e-05,0.0289639679816126,0.002815893952575849,4.6697593214721845e-18,-1.6719921341643331e-18,-1.3781179477574306e-17
