timestamp,target_x,target_y,target_z,actual_j1,target_j1,control_u_j1,actual_j2,target_j2,control_u_j2,actual_j3,target_j3,control_u_j3,actual_j4,target_j4,control_u_j4,actual_j5,target_j5,control_u_j5,actual_j6,target_j6,control_u_j6
75.98,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070367591332e-05,-0.047023742827643246,0.0,-4.649070366896787e-05,0.14004242690476323,0.0,-4.64907035360907e-05,0.004197586796296806,0.0,4.649070352774233e-05,-0.11782067923422834,0.0,-4.6490703668517386e-05,0.02777370173905122,0.0,4.649070367636423e-05,9.581845185094092e-18,0.0
76.0,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703620161874e-05,-0.047023742827643246,0.0,-4.6490703619811514e-05,0.14004242690476323,0.0,-4.649070364105222e-05,0.004197586796296806,0.0,4.6490703644964103e-05,-0.11782067923422834,0.0,-4.649070361978933e-05,0.02777370173905122,0.0,4.6490703620184785e-05,9.581845185094092e-18,0.0
76.02,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070348525846e-05,-0.047023742827643246,0.0,-4.6490703479196645e-05,0.14004242690476323,0.0,-4.649070336765742e-05,0.004197586796296806,0.0,4.6490703380055105e-05,-0.11782067923422834,0.0,-4.64907034788042e-05,0.02777370173905122,0.0,4.649070348565253e-05,9.581845185094092e-18,0.0
76.04,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070352237022e-05,-0.047023742827643246,0.0,-4.649070352275908e-05,0.14004242690476323,0.0,-4.649070356233986e-05,0.004197586796296806,0.0,4.6490703577188417e-05,-0.11782067923422834,0.0,-4.649070352278523e-05,0.02777370173905122,0.0,4.649070352234577e-05,9.581845185094092e-18,0.0
76.06,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070346020869e-05,-0.047023742827643246,0.0,-4.649070345495791e-05,0.14004242690476323,0.0,-4.649070336390454e-05,0.004197586796296806,0.0,4.649070337937242e-05,-0.11782067923422834,0.0,-4.649070345461797e-05,0.02777370173905122,0.0,4.649070346054975e-05,9.581845185094092e-18,0.0
76.08,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703543949814e-05,-0.047023742827643246,0.0,-4.649070354482555e-05,0.14004242690476323,0.0,-4.649070359745471e-05,0.004197586796296806,0.0,4.6490703610458454e-05,-0.11782067923422834,0.0,-4.64907035448831e-05,0.02777370173905122,0.0,4.6490703543893306e-05,9.581845185094092e-18,0.0
76.1,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070346023056e-05,-0.047023742827643246,0.0,-4.6490703460059555e-05,0.14004242690476323,0.0,-4.649070348955561e-05,0.004197586796296806,0.0,4.649070351006587e-05,-0.11782067923422834,0.0,-4.649070346004876e-05,0.02777370173905122,0.0,4.6490703460241864e-05,9.581845185094092e-18,0.0
76.12,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070346263763e-05,-0.047023742827643246,0.0,-4.649070345846281e-05,0.14004242690476323,0.0,-4.6490703396134657e-05,0.004197586796296806,0.0,4.6490703411720585e-05,-0.11782067923422834,0.0,-4.6490703458192756e-05,0.02777370173905122,0.0,4.6490703462908995e-05,9.581845185094092e-18,0.0
76.14,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070360747695e-05,-0.047023742827643246,0.0,-4.649070360905248e-05,0.14004242690476323,0.0,-4.6490703681695755e-05,0.004197586796296806,0.0,4.6490703688730106e-05,-0.11782067923422834,0.0,-4.6490703609155325e-05,0.02777370173905122,0.0,4.649070360737515e-05,9.581845185094092e-18,0.0
76.16,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070363339003e-05,-0.047023742827643246,0.0,-4.6490703629796996e-05,0.14004242690476323,0.0,-4.649070358365141e-05,0.004197586796296806,0.0,4.6490703581748916e-05,-0.11782067923422834,0.0,-4.6490703629564414e-05,0.02777370173905122,0.0,4.649070363362342e-05,9.581845185094092e-18,0.0
76.18,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703760104856e-05,-0.047023742827643246,0.0,-4.649070376171804e-05,0.14004242690476323,0.0,-4.649070383767289e-05,0.004197586796296806,0.0,4.649070382895203e-05,-0.11782067923422834,0.0,-4.649070376182305e-05,0.02777370173905122,0.0,4.64907037600003e-05,9.581845185094092e-18,0.0
76.2,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070371890944e-05,-0.047023742827643246,0.0,-4.6490703719448705e-05,0.14004242690476323,0.0,-4.649070377193367e-05,0.004197586796296806,0.0,4.649070376614198e-05,-0.11782067923422834,0.0,-4.6490703719483704e-05,0.02777370173905122,0.0,4.649070371887462e-05,9.581845185094092e-18,0.0
76.22,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070390898935e-05,-0.047023742827643246,0.0,-4.649070391099553e-05,0.14004242690476323,0.0,-4.6490703998603523e-05,0.004197586796296806,0.0,4.649070397505083e-05,-0.11782067923422834,0.0,-4.649070391112549e-05,0.02777370173905122,0.0,4.649070390885906e-05,9.581845185094092e-18,0.0
76.24,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907038619098e-05,-0.047023742827643246,0.0,-4.6490703862496625e-05,0.14004242690476323,0.0,-4.6490703918575796e-05,0.004197586796296806,0.0,4.64907038980895e-05,-0.11782067923422834,0.0,-4.64907038625342e-05,0.02777370173905122,0.0,4.649070386187126e-05,9.581845185094092e-18,0.0
76.26,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703864067613e-05,-0.047023742827643246,0.0,-4.6490703861188637e-05,0.14004242690476323,0.0,-4.649070383842486e-05,0.004197586796296806,0.0,4.649070381286757e-05,-0.11782067923422834,0.0,-4.649070386100143e-05,0.02777370173905122,0.0,4.6490703864253554e-05,9.581845185094092e-18,0.0
76.28,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703975505884e-05,-0.047023742827643246,0.0,-4.649070397723395e-05,0.14004242690476323,0.0,-4.649070406222606e-05,0.004197586796296806,0.0,4.649070403171225e-05,-0.11782067923422834,0.0,-4.649070397734601e-05,0.02777370173905122,0.0,4.649070397539356e-05,9.581845185094092e-18,0.0
76.3,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703986043306e-05,-0.047023742827643246,0.0,-4.6490703983497016e-05,0.14004242690476323,0.0,-4.649070397095731e-05,0.004197586796296806,0.0,4.649070393312849e-05,-0.11782067923422834,0.0,-4.649070398333242e-05,0.02777370173905122,0.0,4.649070398620918e-05,9.581845185094092e-18,0.0
76.34,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070395947492e-05,-0.047023742827643246,0.0,-4.6490703960184386e-05,0.14004242690476323,0.0,-4.649070402482908e-05,0.004197586796296806,0.0,4.649070399472744e-05,-0.11782067923422834,0.0,-4.6490703960230376e-05,0.02777370173905122,0.0,4.64907039594292e-05,9.581845185094092e-18,0.0
76.368,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907040568569e-05,-0.047023742827643246,0.0,-4.649070405465526e-05,0.14004242690476323,0.0,-4.649070405401084e-05,0.004197586796296806,0.0,4.649070400927929e-05,-0.11782067923422834,0.0,-4.649070405451276e-05,0.02777370173905122,0.0,4.6490704057000136e-05,9.581845185094092e-18,0.0
76.434,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070408178723e-05,-0.047023742827643246,0.0,-4.649070408253707e-05,0.14004242690476323,0.0,-4.64907041504623e-05,0.004197586796296806,0.0,4.6490704107946295e-05,-0.11782067923422834,0.0,-4.6490704082585844e-05,0.02777370173905122,0.0,4.649070408173897e-05,9.581845185094092e-18,0.0
76.44,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704196136784e-05,-0.047023742827643246,-0.029000734367673323,-4.6490704196822006e-05,0.14004242690476323,0.08636770452208506,-4.6490704267076755e-05,0.004197586796296806,0.002588740830642016,4.6490704213001555e-05,-0.11782067923422834,-0.07266302152060602,-4.649070419686669e-05,0.02777370173905122,0.01712874601675711,4.649070419609273e-05,9.581845185094092e-18,-8.57482426199018e-17
76.46,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704185366794e-05,-0.047023742827643246,-0.029000734367673323,-4.649070418351604e-05,0.14004242690476323,0.08636770452208506,-4.649070419660445e-05,0.004197586796296806,0.002588740830642016,4.6490704139264586e-05,-0.11782067923422834,-0.07266302152060602,-4.649070418339621e-05,0.02777370173905122,0.01712874601675711,4.6490704185487025e-05,9.581845185094092e-18,-8.57482426199018e-17
76.48,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704253130615e-05,-0.047023742827643246,-0.030027143154022145,-4.649070425454568e-05,0.14004242690476323,0.08942447536096874,-4.6490704343540676e-05,0.004197586796296806,0.0026803644746625265,4.64907042850938e-05,-0.11782067923422834,-0.0752347462503518,-4.649070425463762e-05,0.02777370173905122,0.017734975332351875,4.6490704253038885e-05,9.581845185094092e-18,-8.41071556705503e-17
76.5,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070421597393e-05,-0.047023742827643246,-0.030027143154022145,-4.6490704216664505e-05,0.14004242690476323,0.08942447536096874,-4.649070429009762e-05,0.004197586796296806,0.0026803644746625265,4.649070423433837e-05,-0.11782067923422834,-0.0752347462503518,-4.649070421670934e-05,0.02777370173905122,0.017734975332351875,4.649070421592875e-05,9.581845185094092e-18,-8.41071556705503e-17
76.52,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907043203096e-05,-0.047023742827643246,-0.03097148336709115,-4.649070432183561e-05,0.14004242690476323,0.09223683595556796,-4.649070441525138e-05,0.004197586796296806,0.0027646621653848852,4.6490704350293995e-05,-0.11782067923422834,-0.0776008435722419,-4.649070432193414e-05,0.02777370173905122,0.01829273236705147,4.6490704320210095e-05,9.581845185094092e-18,-7.50595487585968e-17
76.54,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070427777367e-05,-0.047023742827643246,-0.03097148336709115,-4.649070427838214e-05,0.14004242690476323,0.09223683595556796,-4.649070435171345e-05,0.004197586796296806,0.0027646621653848852,4.649070428961112e-05,-0.11782067923422834,-0.0776008435722419,-4.649070427842103e-05,0.02777370173905122,0.01829273236705147,4.649070427773342e-05,9.581845185094092e-18,-7.50595487585968e-17
76.56,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704362717454e-05,-0.047023742827643246,-0.03188197134232431,-4.649070436407419e-05,0.14004242690476323,0.09494838044751297,-4.649070445528768e-05,0.004197586796296806,0.0028459379942568012,4.649070438587002e-05,-0.11782067923422834,-0.07988212221549575,-4.649070436416197e-05,0.02777370173905122,0.018830495205236938,4.649070436262895e-05,9.581845185094092e-18,-7.045416356192333e-17
76.58,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704308881944e-05,-0.047023742827643246,-0.03188197134232431,-4.649070430936773e-05,0.14004242690476323,0.09494838044751297,-4.649070438149809e-05,0.004197586796296806,0.0028459379942568012,4.649070431615001e-05,-0.11782067923422834,-0.07988212221549575,-4.649070430939918e-05,0.02777370173905122,0.018830495205236938,4.649070430885029e-05,9.581845185094092e-18,-7.045416356192333e-17
76.6,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070438166689e-05,-0.047023742827643246,-0.03272789312945666,-4.649070438289226e-05,0.14004242690476323,0.09746763893814842,-4.6490704472624824e-05,0.004197586796296806,0.0029214502423933197,4.649070440123085e-05,-0.11782067923422834,-0.0820016266569909,-4.64907043829718e-05,0.02777370173905122,0.019330123221758738,4.649070438158749e-05,9.581845185094092e-18,-6.318395917289092e-17
76.62,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704327718094e-05,-0.047023742827643246,-0.033523421269433785,-4.6490704328144436e-05,0.14004242690476323,0.09983681898708928,-4.6490704400387856e-05,0.004197586796296806,0.002992464039393763,4.649070433316961e-05,-0.11782067923422834,-0.08399486699189618,-4.649070432817195e-05,0.02777370173905122,0.01979998716510443,4.6490704327690216e-05,9.581845185094092e-18,-5.55185475690711e-17
76.64,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070430708558e-05,-0.047023742827643246,-0.033523421269433785,-4.649070430568049e-05,0.14004242690476323,0.09983681898708928,-4.649070433685624e-05,0.004197586796296806,0.002992464039393763,4.649070426819271e-05,-0.11782067923422834,-0.08399486699189618,-4.649070430558934e-05,0.02777370173905122,0.01979998716510443,4.649070430717656e-05,9.581845185094092e-18,-5.55185475690711e-17
76.66,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070434795052e-05,-0.047023742827643246,-0.03428798476173358,-4.6490704348958976e-05,0.14004242690476323,0.10211378252997218,-4.649070443592913e-05,0.004197586796296806,0.0030607137389991545,4.6490704367971525e-05,-0.11782067923422834,-0.0859105236669119,-4.649070434902429e-05,0.02777370173905122,0.020251562413516368,4.649070434788503e-05,9.581845185094092e-18,-5.053264120837923e-17
76.68,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704312246156e-05,-0.047023742827643246,-0.03428798476173358,-4.649070431272095e-05,0.14004242690476323,0.10211378252997218,-4.649070438827031e-05,0.004197586796296806,0.0030607137389991545,4.649070432305317e-05,-0.11782067923422834,-0.0859105236669119,-4.649070431275158e-05,0.02777370173905122,0.020251562413516368,4.649070431221531e-05,9.581845185094092e-18,-5.053264120837923e-17
76.7,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907043843304e-05,-0.047023742827643246,-0.03499341952773912,-4.6490704385434383e-05,0.14004242690476323,0.10421465349774141,-4.649070447595997e-05,0.004197586796296806,0.003123685239964742,4.649070440459989e-05,-0.11782067923422834,-0.08767803000495869,-4.649070438550613e-05,0.02777370173905122,0.020668214376247655,4.649070438425887e-05,9.581845185094092e-18,-4.02381235300656e-17
76.72,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070434784735e-05,-0.047023742827643246,-0.03499341952773912,-4.649070434827269e-05,0.14004242690476323,0.10421465349774141,-4.6490704424003046e-05,0.004197586796296806,0.003123685239964742,4.649070435514136e-05,-0.11782067923422834,-0.08767803000495869,-4.649070434830051e-05,0.02777370173905122,0.020668214376247655,4.6490704347820144e-05,9.581845185094092e-18,-4.02381235300656e-17
76.74,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070440820276e-05,-0.047023742827643246,-0.03565582090690813,-4.6490704409192526e-05,0.14004242690476323,0.10618736577890893,-4.649070449834632e-05,0.004197586796296806,0.0031828153126762793,4.649070442444397e-05,-0.11782067923422834,-0.08933771378086097,-4.649070440925715e-05,0.02777370173905122,0.02105944946706896,4.649070440813928e-05,9.581845185094092e-18,-2.948582772830397e-17
76.76,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070436787801e-05,-0.047023742827643246,-0.03565582090690813,-4.64907043682357e-05,0.14004242690476323,0.10618736577890893,-4.649070444360621e-05,0.004197586796296806,0.0031828153126762793,4.649070437267237e-05,-0.11782067923422834,-0.08933771378086097,-4.649070436825903e-05,0.02777370173905122,0.02105944946706896,4.649070436785528e-05,9.581845185094092e-18,-2.948582772830397e-17
76.78,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070442017145e-05,-0.047023742827643246,-0.03627956397987713,-4.649070442106663e-05,0.14004242690476323,0.10804494889845659,-4.6490704509187266e-05,0.004197586796296806,0.0032384945041244837,4.6490704434006824e-05,-0.11782067923422834,-0.09090053700427972,-4.649070442112505e-05,0.02777370173905122,0.021427851746224916,4.649070442011427e-05,9.581845185094092e-18,-1.9193023933151187e-17
76.8,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070437891804e-05,-0.047023742827643246,-0.03627956397987713,-4.6490704379224765e-05,0.14004242690476323,0.10804494889845659,-4.649070445451486e-05,0.004197586796296806,0.0032384945041244837,4.6490704382467166e-05,-0.11782067923422834,-0.09090053700427972,-4.649070437924477e-05,0.02777370173905122,0.021427851746224916,4.649070437889861e-05,9.581845185094092e-18,-1.9193023933151187e-17
76.82,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907044259501e-05,-0.047023742827643246,-0.036867630388442346,-4.6490704426768616e-05,0.14004242690476323,0.10979628255015311,-4.649070451417429e-05,0.004197586796296806,0.0032909889742521133,4.6490704438382664e-05,-0.11782067923422834,-0.09237397034579518,-4.649070442682174e-05,0.02777370173905122,0.021775182265149882,4.6490704425897466e-05,9.581845185094092e-18,-9.604261687840638e-18
76.84,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070438550007e-05,-0.047023742827643246,-0.03743644777498422,-4.6490704385768555e-05,0.14004242690476323,0.11149029026119085,-4.64907044611844e-05,0.004197586796296806,0.003341765156786884,4.649070438850156e-05,-0.11782067923422834,-0.09379917418393177,-4.6490704385786085e-05,0.02777370173905122,0.022111143706174667,4.64907043854832e-05,9.581845185094092e-18,-4.671058305063612e-18
76.86,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070436748555e-05,-0.047023742827643246,-0.03743644777498422,-4.6490704366436166e-05,0.14004242690476323,0.11149029026119085,-4.64907044124128e-05,0.004197586796296806,0.003341765156786884,4.6490704338751945e-05,-0.11782067923422834,-0.09379917418393177,-4.6490704366368045e-05,0.02777370173905122,0.022111143706174667,4.649070436755375e-05,9.581845185094092e-18,-4.671058305063612e-18
76.88,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070439446917e-05,-0.047023742827643246,-0.03796384079922727,-4.6490704395151925e-05,0.14004242690476323,0.11306093115744303,-4.649070448096847e-05,0.004197586796296806,0.003388843542687801,4.6490704408398185e-05,-0.11782067923422834,-0.09512058696098817,-4.6490704395196126e-05,0.02777370173905122,0.022422638615795878,4.649070439442515e-05,9.581845185094092e-18,3.4480742853858566e-18
76.9,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490704385403924e-05,-0.047023742827643246,-0.03796384079922727,-4.6490704384470555e-05,0.14004242690476323,0.11306093115744303,-4.6490704434048444e-05,0.004197586796296806,0.003388843542687801,4.649070435885469e-05,-0.11782067923422834,-0.09512058696098817,-4.6490704384409846e-05,0.02777370173905122,0.022422638615795878,4.6490704385464626e-05,9.581845185094092e-18,3.4480742853858566e-18
76.92,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070440890051e-05,-0.047023742827643246,-0.03847310294294184,-4.649070440952753e-05,0.14004242690476323,0.11457757607509841,-4.64907044949809e-05,0.004197586796296806,0.003434303453273337,4.6490704420902614e-05,-0.11782067923422834,-0.09639657180083618,-4.649070440956849e-05,0.02777370173905122,0.022723424857056147,4.649070440886034e-05,9.581845185094092e-18,7.6622077499161e-18
76.94,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070438145113e-05,-0.047023742827643246,-0.03847310294294184,-4.649070438172549e-05,0.14004242690476323,0.11457757607509841,-4.649070445965319e-05,0.004197586796296806,0.003434303453273337,4.649070438771678e-05,-0.11782067923422834,-0.09639657180083618,-4.649070438174371e-05,0.02777370173905122,0.022723424857056147,4.649070438143376e-05,9.581845185094092e-18,7.6622077499161e-18
76.96,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070442718358e-05,-0.047023742827643246,-0.03894453461617554,-4.649070442788458e-05,0.14004242690476323,0.11598155722714215,-4.649070451589565e-05,0.004197586796296806,0.0034763863804124725,4.649070444018953e-05,-0.11782067923422834,-0.0975777702769308,-4.64907044279303e-05,0.02777370173905122,0.023001867232468866,4.6490704427139054e-05,9.581845185094092e-18,1.5208237254136987e-17
76.98,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070440103235e-05,-0.047023742827643246,-0.03894453461617554,-4.6490704401286334e-05,0.14004242690476323,0.11598155722714215,-4.6490704479595946e-05,0.004197586796296806,0.0034763863804124725,4.649070440566866e-05,-0.11782067923422834,-0.0975777702769308,-4.64907044013029e-05,0.02777370173905122,0.023001867232468866,4.6490704401016185e-05,9.581845185094092e-18,1.5208237254136987e-17
77.0,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907044405452e-05,-0.047023742827643246,-0.03938792166299188,-4.649070444118199e-05,0.14004242690476323,0.11730201805344927,-4.649070452854547e-05,0.004197586796296806,0.0035159658695177016,4.649070445140606e-05,-0.11782067923422834,-0.09868870136994431,-4.649070444122337e-05,0.02777370173905122,0.02326374556935682,4.649070444050409e-05,9.581845185094092e-18,2.2762907976465158e-17
77.02,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070441295492e-05,-0.047023742827643246,-0.03981660978759431,-4.6490704413173533e-05,0.14004242690476323,0.11857870369255782,-4.649070449145148e-05,0.004197586796296806,0.0035542332412879804,4.6490704416293366e-05,-0.11782067923422834,-0.099762803489625,-4.6490704413187994e-05,0.02777370173905122,0.023516942260419175,4.6490704412941263e-05,9.581845185094092e-18,2.6479902154724136e-17
77.04,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070440155576e-05,-0.047023742827643246,-0.03981660978759431,-4.649070440077839e-05,0.14004242690476323,0.11857870369255782,-4.649070445687692e-05,0.004197586796296806,0.0035542332412879804,4.6490704380628894e-05,-0.11782067923422834,-0.099762803489625,-4.649070440072833e-05,0.02777370173905122,0.023516942260419175,4.649070440160671e-05,9.581845185094092e-18,2.6479902154724136e-17
77.06,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070442354457e-05,-0.047023742827643246,-0.04021367660414209,-4.6490704424069914e-05,0.14004242690476323,0.11976121721079482,-4.649070451005657e-05,0.004197586796296806,0.003589677898140406,4.6490704434604876e-05,-0.11782067923422834,-0.10075767664995047,-4.649070442410442e-05,0.02777370173905122,0.02375146241227601,4.6490704423511184e-05,9.581845185094092e-18,3.293035973115711e-17
